season,week,week_text,player_id,player_uid,player_guid,name_first,name_last,name_display,name_short,age,team_name,team_short_name,slug,team_id,team_uid,qbr_total,pts_added,qb_plays,epa_total,pass,run,exp_sack,penalty,qbr_raw,sack,headshot_href,week_type,game_id,game_date,player_home_away,score,opp_team_id,opp_team_name,opp_team_short_name
2010,NA,Season Level,503649,s:20~l:23~a:503649,803c435623a1d1d0bbeb7d1c495971c8,Jeff,Godfrey,Jeff Godfrey,J. Godfrey,NA,Knights,UCF,jeff-godfrey,2116,s:20~l:23~t:2116,70.2,44.2,421,55.7,45.6,22.5,-10.1,-1.2,74.8,-11.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,235677,s:20~l:23~a:235677,5458e891981d84473a952876734c26b1,Brandon,Weeden,Brandon Weeden,B. Weeden,28,Cowboys,OKST,brandon-weeden,197,s:20~l:23~t:197,70.1,35.3,569,52.4,65.1,-3.4,-6.9,0.2,65.6,-9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,377845,s:20~l:23~a:377845,2889cca8c02d2664e1cd7fd45aeae085,Landry,Jones,Landry Jones,L. Jones,24,Sooners,OKLA,landry-jones,201,s:20~l:23~t:201,70.1,33.9,723,57,67,-1.3,-13.3,5.2,62,-13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,481547,s:20~l:23~a:481547,8e8ca6771e0110d17221b211412a8250,Taylor,Martinez,Taylor Martinez,T. Martinez,NA,Cornhuskers,NEB,taylor-martinez,158,s:20~l:23~t:158,69.8,22.4,390,34.5,25,28.6,-15.6,-1.4,64.5,-17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,501546,s:20~l:23~a:501546,3203bda79948b5b8354a670a10a853c4,Tyler,Bray,Tyler Bray,T. Bray,NA,Volunteers,TENN,tyler-bray,2633,s:20~l:23~t:2633,69.7,17,272,23.4,29.1,0.4,-8.4,2.2,65.7,-8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,237001,s:20~l:23~a:237001,cc8e5b2cff26d4f1d507baf763ce9e8a,Dan,Persa,Dan Persa,D. Persa,23,Wildcats,NW,dan-persa,77,s:20~l:23~t:77,69.6,46.3,500,66,71.4,16.9,-20.9,0.1,72.4,-22.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,500941,s:20~l:23~a:500941,f24d213c06a69e34df78225e5bbf6b1e,Dominique,Davis,Dominique Davis,D. Davis,NA,Pirates,ECU,dominique-davis,151,s:20~l:23~t:151,69.5,54.5,755,72.9,66.6,11.6,-9.4,4.2,67.9,-9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,378502,s:20~l:23~a:378502,bf9f9b05af9b43b16d119752f512a534,Darron,Thomas,Darron Thomas,D. Thomas,NA,Ducks,ORE,darron-thomas,2483,s:20~l:23~t:2483,69.3,24.6,489,42.2,37,12.2,-6.3,1.8,62.8,-8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,183674,s:20~l:23~a:183674,9d30715a60a106ebbc221d0d56e8d0ee,T.J.,Yates,T.J. Yates,T.J. Yates,31,Tar Heels,UNC,tj-yates,153,s:20~l:23~t:153,68.3,30.4,557,53,72.6,3.5,-24,2,63.8,-25,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,188466,s:20~l:23~a:188466,d28b46ddb7d6f9d260e88abc0f718b4d,Cody,Hawkins,Cody Hawkins,C. Hawkins,23,Buffaloes,COLO,cody-hawkins,38,s:20~l:23~t:38,67.9,13.8,260,17.8,18.3,-0.8,-2.2,3,63.4,-2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,480322,s:20~l:23~a:480322,75ce4ce9a2c0e00f97f26945289b2d11,Matt,Barkley,Matt Barkley,M. Barkley,30,Trojans,USC,matt-barkley,30,s:20~l:23~t:30,67.9,18.2,457,35.6,41.1,5.9,-9.7,-0.3,60.2,-11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,238093,s:20~l:23~a:238093,f0610946ceb69a993bcccf110b2078b5,Russell,Wilson,Russell Wilson,R. Wilson,23,Wolfpack,NCST,russell-wilson,152,s:20~l:23~t:152,67.8,27.5,716,53.6,46.4,26.4,-20.7,3.7,59.9,-22.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,238803,s:20~l:23~a:238803,0a977ad1142ca3ddddd03c40f1b68fdd,Nick,Foles,Nick Foles,N. Foles,32,Wildcats,ARIZ,nick-foles,12,s:20~l:23~t:12,67.5,18.5,511,35.5,50.4,2.3,-15.8,0,59.3,-17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,480919,s:20~l:23~a:480919,6b04f379c499c48bf27a9b7e63510a5d,Bryant,Moniz,Bryant Moniz,B. Moniz,NA,Rainbow Warriors,HAW,bryant-moniz,62,s:20~l:23~t:62,67.2,56.4,691,66.9,73.1,8.8,-16.2,1.8,70,-16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,188708,s:20~l:23~a:188708,09885896d0ebc335e8910a86dc158ce9,Ben,Chappell,Ben Chappell,B. Chappell,24,Hoosiers,IU,ben-chappell,84,s:20~l:23~t:84,64.9,36.4,569,56.8,63,-3.4,-7.7,5.9,66,-8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,232059,s:20~l:23~a:232059,2d6af5dcb3d3e2d4cf7227d4a8eb93cd,Ryan,Tannehill,Ryan Tannehill,R. Tannehill,33,Aggies,TA&M,ryan-tannehill,245,s:20~l:23~t:245,64.4,1.6,309,14.1,25.5,-2.2,-9.9,1.4,51.3,-10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,238910,s:20~l:23~a:238910,53bec012c2edbc7ca8d5438611f9faa1,Kirk,Cousins,Kirk Cousins,K. Cousins,NA,Spartans,MSU,kirk-cousins,127,s:20~l:23~t:127,64.2,17.3,416,30.8,51.8,-3.8,-13.8,-2.3,60.7,-15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,386275,s:20~l:23~a:386275,c1d3ab967d7e007ae0f4d56e93bc5b93,Tim,Jefferson Jr.,Tim Jefferson Jr.,T. Jefferson Jr.,23,Falcons,AFA,tim-jefferson-jr,2005,s:20~l:23~t:2005,64.1,19,337,31.7,19.7,16.1,-2,-1.9,64.2,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,183733,s:20~l:23~a:183733,578b73605cd216f8dfd4e89a4925e0ed,Christian,Ponder,Christian Ponder,C. Ponder,29,Seminoles,FSU,christian-ponder,52,s:20~l:23~t:52,64.1,4.8,438,21.9,28.6,9.3,-13.2,-0.2,52.8,-15.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,381755,s:20~l:23~a:381755,e53600f599cb86ca2531afb8c0f7a8d8,Jeremiah,Masoli,Jeremiah Masoli,J. Masoli,NA,Rebels,MISS,jeremiah-masoli,145,s:20~l:23~t:145,63.3,8.6,447,23.4,19.3,11.7,-6.1,0.1,55,-7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,188157,s:20~l:23~a:188157,d0cef802e9365ab9f0ec4a87d9a8294a,Adam,Weber,Adam Weber,A. Weber,24,Golden Gophers,MINN,adam-weber,135,s:20~l:23~t:135,63.2,15.7,468,30.5,30.7,6.8,-9.4,2.6,58.6,-9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,482349,s:20~l:23~a:482349,746a3b4821d8267a7a56e10ef675fc78,Jordan,Wynn,Jordan Wynn,J. Wynn,23,Utes,UTAH,jordan-wynn,254,s:20~l:23~t:254,62.9,10.5,343,22.1,28.2,-2.8,-3.1,0.5,57.9,-3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,480847,s:20~l:23~a:480847,ed8c3c2c0fe70101236cc25fc9625292,Danny,O'Brien,Danny O'Brien,D. O'Brien,NA,Terrapins,MD,danny-obrien,120,s:20~l:23~t:120,61.7,10,415,25.5,36.2,-2.1,-8.6,1.2,56.3,-9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,381689,s:20~l:23~a:381689,9bbb096973d09cff160ccf9644d68c55,Sean,Renfree,Sean Renfree,S. Renfree,22,Blue Devils,DUKE,sean-renfree,150,s:20~l:23~t:150,61.2,8.3,546,28.8,39.6,3.6,-14.4,0.8,53.9,-15.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,378147,s:20~l:23~a:378147,b511dc893d61e3ab1a3eca2534d248a3,Ryan,Katz,Ryan Katz,R. Katz,NA,Beavers,ORST,ryan-katz,204,s:20~l:23~t:204,60.9,-5.5,464,13.7,30.5,5,-19.2,-0.7,46.9,-20.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,237276,s:20~l:23~a:237276,619da229156b04ec1b1252b645f2c391,Bryan,Ellis,Bryan Ellis,B. Ellis,23,Blazers,UAB,bryan-ellis,5,s:20~l:23~t:5,60.8,25.5,472,43.1,43.5,2.2,-5.1,1.6,63.7,-5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,381364,s:20~l:23~a:381364,a65a53845d9e2ab3518c374ec13b8a9a,Blaine,Gabbert,Blaine Gabbert,B. Gabbert,NA,Tigers,MIZ,blaine-gabbert,142,s:20~l:23~t:142,59.6,2.9,625,27.3,43.1,-4.2,-10.4,-0.5,51.2,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,378564,s:20~l:23~a:378564,8f3bcc3683cc3eb627c6835f7212a252,Jordan,Jefferson,Jordan Jefferson,J. Jefferson,21,Tigers,LSU,jordan-jefferson,99,s:20~l:23~t:99,59.3,-3.6,344,11.6,11.5,11.6,-10.2,-0.5,47.3,-11.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,232807,s:20~l:23~a:232807,e0a6cc9d95a3dcf4bfee55c0a79d67c2,Zach,Collaros,Zach Collaros,Z. Collaros,23,Bearcats,CIN,zach-collaros,2132,s:20~l:23~t:2132,59.3,3.7,551,24.1,37.7,0.7,-15.6,3.7,51.8,-18,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,503173,s:20~l:23~a:503173,e5f87b81092cc57aae3ab326a5ece016,David,Piland,David Piland,D. Piland,23,Cougars,HOU,david-piland,248,s:20~l:23~t:248,59.2,14.8,402,28.1,31,-2.7,-3,2.7,59.5,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,232227,s:20~l:23~a:232227,c59feac2aff225c2b3664a63b76641d9,Steven,Threet,Steven Threet,S. Threet,22,Sun Devils,ASU,steven-threet,9,s:20~l:23~t:9,58.5,7.3,427,25.3,37.7,-1.2,-14.2,3.9,54.4,-15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,170078,s:20~l:23~a:170078,11dcc956d3b670d6ab1a93f3f79b4226,Ryan,Colburn,Ryan Colburn,R. Colburn,24,Bulldogs,FRES,ryan-colburn,278,s:20~l:23~t:278,58,20.6,487,35.3,54.7,9.7,-20.8,-1.1,60.8,-27.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,385324,s:20~l:23~a:385324,ec934e2a095dd0e97d89d8b9e5b6aff8,Dayne,Crist,Dayne Crist,D. Crist,23,Fighting Irish,ND,dayne-crist,87,s:20~l:23~t:87,57.9,6.3,367,20.3,26.7,2.3,-9.4,1.8,54.5,-10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,488025,s:20~l:23~a:488025,593e3c582b92e0f1f4a884215e27f023,Geno,Smith,Geno Smith,G. Smith,30,Mountaineers,WVU,geno-smith,277,s:20~l:23~t:277,57.5,7.7,522,28,41.1,7.1,-18.3,0.3,53.8,-20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,483247,s:20~l:23~a:483247,c0c34d86d07ecbb72c78f1ff05ea9e71,Kyle,Padron,Kyle Padron,K. Padron,NA,Mustangs,SMU,kyle-padron,2567,s:20~l:23~t:2567,56.8,29.9,641,50.8,61.3,11.4,-16.2,-1.5,61.9,-20.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,480413,s:20~l:23~a:480413,bb4571c04e522ceaf4ed3f1fdacbe571,Nathan,Scheelhaase,Nathan Scheelhaase,N. Scheelhaase,NA,Fighting Illini,ILL,nathan-scheelhaase,356,s:20~l:23~t:356,56.7,7.1,471,25.2,23.2,13,-12.8,2,53.9,-12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,184374,s:20~l:23~a:184374,553d60bb8cfba38adb7e77be493df090,Jake,Locker,Jake Locker,J. Locker,NA,Huskies,WASH,jake-locker,264,s:20~l:23~t:264,56.1,-6.8,486,15,26.1,2.6,-11.7,-1,46.4,-12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,188980,s:20~l:23~a:188980,3db985de78ad421922062c3bf8a38c63,Austen,Arnaud,Austen Arnaud,A. Arnaud,23,Cyclones,ISU,austen-arnaud,66,s:20~l:23~t:66,55.9,-2.4,436,14.6,19.5,3,-8.4,1.2,48.6,-9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,482620,s:20~l:23~a:482620,5e6fe710c5b66143316382d0e8640e02,Jeff,Tuel,Jeff Tuel,J. Tuel,NA,Cougars,WSU,jeff-tuel,265,s:20~l:23~t:265,55.6,-3.7,539,17.6,31.6,8.4,-24.2,2.3,48.2,-24.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,237729,s:20~l:23~a:237729,0b45005062f74bbb4708936407095ee2,Austin,Davis,Austin Davis,A. Davis,22,Golden Eagles,USM,austin-davis,2572,s:20~l:23~t:2572,55.5,27,623,47.9,49.2,10.5,-10.6,0.4,61.1,-12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,192425,s:20~l:23~a:192425,aa36a1c07b0b00cf08c0d2efb537bc4b,Carson,Coffman,Carson Coffman,C. Coffman,23,Wildcats,KSU,carson-coffman,2306,s:20~l:23~t:2306,55.5,4.1,403,19.5,35.8,-3.2,-13.9,1.6,52.7,-14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,482903,s:20~l:23~a:482903,35aec1ee3e2e58f5cfeb3bc60f90ecaa,Adam,Froman,Adam Froman,A. Froman,NA,Cardinals,LOU,adam-froman,97,s:20~l:23~t:97,54.9,11.2,290,21.4,27.3,1.6,-6.5,0.7,59.9,-8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,237175,s:20~l:23~a:237175,4dd4bbd99d4a79ce06906a9fbcdab133,Chris,Relf,Chris Relf,C. Relf,23,Bulldogs,MSST,chris-relf,344,s:20~l:23~t:344,54.9,0.3,429,19.2,29.7,1.7,-11,-0.7,50.2,-11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,377700,s:20~l:23~a:377700,e70a866cb576cb138312932738990886,Jacory,Harris,Jacory Harris,J. Harris,NA,Hurricanes,MIAMI,jacory-harris,2390,s:20~l:23~t:2390,53.7,-9.4,339,6.1,11.5,3.1,-7.7,-0.3,42.8,-8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,384784,s:20~l:23~a:384784,1174557a0e2307576be7e4ac9557d827,Ryan,Aplin,Ryan Aplin,R. Aplin,23,Red Wolves,ARST,ryan-aplin,2032,s:20~l:23~t:2032,53.6,26.5,593,48.5,41.7,20.2,-15.2,2.6,61.4,-15.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,236717,s:20~l:23~a:236717,b749cb9f62b9e1ab35388683c34bb43b,G.J.,Kinne,G.J. Kinne,G.J. Kinne,23,Golden Hurricane,TLSA,gj-kinne,202,s:20~l:23~t:202,53.5,27.3,653,49.9,54.4,8.8,-15.5,2.4,60.7,-15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,191074,s:20~l:23~a:191074,b5e2e302e22c9bcb3ce0d1f254a8d31c,Ross,Jenkins,Ross Jenkins,R. Jenkins,23,Bulldogs,LT,ross-jenkins,2348,s:20~l:23~t:2348,52.1,8.4,357,21.2,22.6,4.9,-7,0.7,56.1,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,482077,s:20~l:23~a:482077,2a058d29f7a3ac4c43d3fbe24bb8abf8,Alex,Gillett,Alex Gillett,A. Gillett,NA,Eagles,EMU,alex-gillett,2199,s:20~l:23~t:2199,52,7.8,443,23.2,15.1,17.7,-10.5,2.7,54.5,-12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,235158,s:20~l:23~a:235158,b271ca29e4c8f219a21b5e019935021c,John,Brantley,John Brantley,J. Brantley,23,Gators,FLA,john-brantley,57,s:20~l:23~t:57,51.9,-13.9,428,5.3,26.5,-9.2,-11.1,0,41.7,-12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,481988,s:20~l:23~a:481988,2aedbf4ee6434a9d977677a811877b29,Austyn,Carta-Samuels,Austyn Carta-Samuels,A. Carta-Samuels,NA,Cowboys,WYO,austyn-carta-samuels,2751,s:20~l:23~t:2751,51.4,3.4,398,18.3,14.9,18.6,-16.3,2.5,52.2,-17.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,383521,s:20~l:23~a:383521,3693f8353e7f6138f8b6aebeb78253b1,Alex,Carder,Alex Carder,A. Carder,23,Broncos,WMU,alex-carder,2711,s:20~l:23~t:2711,49.8,13.8,605,34.7,42.6,9.3,-16.6,3.2,55.9,-20.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,382201,s:20~l:23~a:382201,39b9f1ad5ce3895fdf37af2944a3dfb6,B.J.,Daniels,B.J. Daniels,B.J. Daniels,23,Bulls,USF,bj-daniels,58,s:20~l:23~t:58,48.6,-12.7,403,5.9,9.6,1,-11.4,7.3,41.9,-11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,183667,s:20~l:23~a:183667,fdde859cb5da78193b0d29d745d86b0f,Marc,Verica,Marc Verica,M. Verica,23,Cavaliers,UVA,marc-verica,258,s:20~l:23~t:258,48.3,-8.6,480,11.8,25,-2.9,-10.5,0.3,45.4,-10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,480981,s:20~l:23~a:480981,b549b8b1abd009da613ae2464bc6e9fb,Corey,Robinson,Corey Robinson,C. Robinson,NA,Trojans,TROY,corey-robinson,2653,s:20~l:23~t:2653,47.2,12.7,612,35,57.5,-7.7,-12.3,-0.1,55.4,-14.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,377866,s:20~l:23~a:377866,8bcd43253df66b02404b700edd118ae5,Kyle,Parker,Kyle Parker,K. Parker,21,Tigers,CLEM,kyle-parker,228,s:20~l:23~t:228,47.2,-22.6,424,-2.1,15.1,-11.1,-7,3.8,36.5,-9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,385052,s:20~l:23~a:385052,9aaac13ea8c1ef82906c1d9935ada43f,Riley,Dodge,Riley Dodge,R. Dodge,NA,Mean Green,UNT,riley-dodge,249,s:20~l:23~t:249,47,5.3,290,17.7,24.9,3.9,-10.1,-1,54.8,-10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,237155,s:20~l:23~a:237155,e0b9428b4417afe8b1474d36d9335e21,Wesley,Carroll,Wesley Carroll,W. Carroll,23,Golden Panthers,FIU,wesley-carroll,2229,s:20~l:23~t:2229,46.9,-5.3,474,15.4,29.8,-1.7,-11.5,-0.9,47.1,-11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,482357,s:20~l:23~a:482357,7a19f057817ae2cc30100a3fbbada831,Rob,Henry,Rob Henry,R. Henry,NA,Boilermakers,PUR,rob-henry,2509,s:20~l:23~t:2509,45.5,-1.4,270,9.8,2.4,9.4,-1.1,-0.9,48.6,-1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,480209,s:20~l:23~a:480209,f1bb5437fce02893d82d66a671add31a,Garrett,Gilbert,Garrett Gilbert,G. Gilbert,30,Longhorns,TEX,garrett-gilbert,251,s:20~l:23~t:251,45.1,-18.6,593,7.8,9.2,11.5,-10.7,-0.7,41.9,-12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,191668,s:20~l:23~a:191668,ae2b371620a7b9c83c193a27daeaecf9,Jerrod,Johnson,Jerrod Johnson,J. Johnson,28,Aggies,TA&M,jerrod-johnson,245,s:20~l:23~t:245,45.1,-12.3,395,5.5,13,8.5,-13,-1.4,42,-14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,184187,s:20~l:23~a:184187,32a166d96b51186cf00a5d3a7c57fbb2,Brian,Anderson,Brian Anderson,B. Anderson,NA,Thundering Herd,MRSH,brian-anderson,276,s:20~l:23~t:276,44.4,-3.4,468,15.9,17.4,3.4,-6.5,3,48.1,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,481225,s:20~l:23~a:481225,b454b3958d125b7c01f054fd5e20a3ca,Austin,Dantin,Austin Dantin,A. Dantin,NA,Rockets,TOL,austin-dantin,2649,s:20~l:23~t:2649,42.7,-8.2,326,6.5,14.9,5.1,-9.1,-2.3,43.5,-11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,501563,s:20~l:23~a:501563,760d8825fd9ca8248bfeef22e12f6710,Jake,Heaps,Jake Heaps,J. Heaps,NA,Cougars,BYU,jake-heaps,252,s:20~l:23~t:252,42.5,-11.7,462,7.5,16.6,-0.3,-10.1,1.9,43.5,-10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,189709,s:20~l:23~a:189709,d030af472da9158f4f0d341016aaf666,Trevor,Vittatoe,Trevor Vittatoe,T. Vittatoe,23,Miners,UTEP,trevor-vittatoe,2638,s:20~l:23~t:2638,42.2,3.6,519,23.2,33.6,0.7,-12.4,2.4,51.8,-13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,240655,s:20~l:23~a:240655,3d9db65be30e63d340ece993357af3d8,Ricky,Dobbs,Ricky Dobbs,R. Dobbs,23,Midshipmen,NAVY,ricky-dobbs,2426,s:20~l:23~t:2426,42.1,-9.8,441,10,32.5,-16.9,-6.8,0.9,44.3,-6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,501565,s:20~l:23~a:501565,83e99cba4e77304fb266b07ac3f0424a,Pete,Thomas,Pete Thomas,P. Thomas,NA,Rams,CSU,pete-thomas,36,s:20~l:23~t:36,41.9,-19.7,493,2.5,22.9,-0.3,-17.8,1,39.8,-21,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,185026,s:20~l:23~a:185026,dfe14b065b3e12bfcbf3d7799c1a6cc9,Nathan,Enderle,Nathan Enderle,N. Enderle,23,Vandals,IDHO,nathan-enderle,70,s:20~l:23~t:70,41.5,-6.1,582,17.1,37.9,-2.2,-20.3,2.9,47.3,-21.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,379032,s:20~l:23~a:379032,faf57ebd20f7dcac61d3efb14755bb13,Boo,Jackson,Boo Jackson,B. Jackson,NA,Bobcats,OHIO,boo-jackson,195,s:20~l:23~t:195,41.4,0.6,420,15.8,20.8,5,-12.1,3.4,50.3,-13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,383499,s:20~l:23~a:383499,48f6cc712845ca39a227b4fd76a32b9e,Ryan,Radcliff,Ryan Radcliff,R. Radcliff,23,Chippewas,CMU,ryan-radcliff,2117,s:20~l:23~t:2117,41.3,-5.1,571,18.1,44.1,-5.4,-19.6,1.8,47.7,-22.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,238915,s:20~l:23~a:238915,a70c91dede370808028fdb1c86388c76,Matt,Simms,Matt Simms,M. Simms,31,Volunteers,TENN,matt-simms,2633,s:20~l:23~t:2633,41.1,-20.7,264,-6.8,9.7,1.1,-14.6,-1.1,30.7,-16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,500554,s:20~l:23~a:500554,88557db5fd9beafdd758cba5657d04f1,Tanner,Price,Tanner Price,T. Price,NA,Demon Deacons,WAKE,tanner-price,154,s:20~l:23~t:154,40.5,-15.4,332,0.4,11.1,0.4,-10.6,-0.5,38.2,-10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,237933,s:20~l:23~a:237933,a7bd32d60b02e6f5db5a5057b8c535fb,Omar,Clayton,Omar Clayton,O. Clayton,22,Rebels,UNLV,omar-clayton,2439,s:20~l:23~t:2439,38.5,-22.6,409,-1.9,8.3,0.8,-10.6,0.7,36,-11.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,480235,s:20~l:23~a:480235,a5d6ce5da9982a007a91bbdace831b77,Richard,Brehaut,Richard Brehaut,R. Brehaut,22,Bruins,UCLA,richard-brehaut,26,s:20~l:23~t:26,38.4,-19.5,288,-4.2,6.6,-2.8,-6.7,0.1,33.1,-8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,483302,s:20~l:23~a:483302,ce4ecde86abbf3624291b0be4b4339a4,Trent,Steelman,Trent Steelman,T. Steelman,NA,Black Knights,ARMY,trent-steelman,349,s:20~l:23~t:349,37.9,-6.5,356,8.9,12.4,-0.1,-4.2,0.8,45.3,-4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,382584,s:20~l:23~a:382584,f0ebf412ff6d3a6e233414a1f9f3e206,Ryan,Nassib,Ryan Nassib,R. Nassib,23,Orange,SYR,ryan-nassib,183,s:20~l:23~t:183,37.8,-19.8,477,2.6,31.5,-4.7,-21.2,1,39.4,-25.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,240787,s:20~l:23~a:240787,097e9b39bf968fa3389a02ed6daa088c,Zach,Frazer,Zach Frazer,Z. Frazer,NA,Huskies,CONN,zach-frazer,41,s:20~l:23~t:41,37.7,-23.1,317,-6.5,4,-1.9,-7.5,-0.5,31.9,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,481248,s:20~l:23~a:481248,2a37cd434f5fb09a36ecb45262a27427,Kolton,Browning,Kolton Browning,K. Browning,NA,Warhawks,ULM,kolton-browning,2433,s:20~l:23~t:2433,36.6,-10.7,587,14.6,32.5,4.6,-19.6,-2.8,45.3,-20.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,Season Level,385212,s:20~l:23~a:385212,d24fca6583af19528716e95bd5e9bd5e,Zac,Dysert,Zac Dysert,Z. Dysert,23,RedHawks,M-OH,zac-dysert,193,s:20~l:23~t:193,36.3,-15.1,454,5.6,26.4,-3.9,-15.3,-0.7,41.4,-16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
